DateID;FullDate (yyyy-mm-dd);Year (yyyy);Semester;Trimester;Quarter;Month (mm);MonthName;YearWeek;MonthWeek;WeekDay;WeekDayName;Day (dd);YearDay;Weekend;LastDayOfMonth;Season
37882;2003-09-19;2003;2;3;3;9;September;38;3;6;Friday;19;262;No;No;Fall
37883;2003-09-20;2003;2;3;3;9;September;38;4;7;Saturday;20;263;Yes;No;Fall
37884;2003-09-21;2003;2;3;3;9;September;39;4;1;Sunday;21;264;Yes;No;Fall
37885;2003-09-22;2003;2;3;3;9;September;39;4;2;Monday;22;265;No;No;Fall
37886;2003-09-23;2003;2;3;3;9;September;39;4;3;Tuesday;23;266;No;No;Fall
37887;2003-09-24;2003;2;3;3;9;September;39;4;4;Wednesday;24;267;No;No;Fall
37888;2003-09-25;2003;2;3;3;9;September;39;4;5;Thursday;25;268;No;No;Fall
37889;2003-09-26;2003;2;3;3;9;September;39;4;6;Friday;26;269;No;No;Fall
37890;2003-09-27;2003;2;3;3;9;September;39;5;7;Saturday;27;270;Yes;No;Fall
37891;2003-09-28;2003;2;3;3;9;September;40;5;1;Sunday;28;271;Yes;No;Fall
37892;2003-09-29;2003;2;3;3;9;September;40;5;2;Monday;29;272;No;No;Fall
37893;2003-09-30;2003;2;3;3;9;September;40;5;3;Tuesday;30;273;No;Yes;Fall
37894;2003-10-01;2003;2;3;4;10;October;40;1;4;Wednesday;1;274;No;No;Fall
37895;2003-10-02;2003;2;3;4;10;October;40;1;5;Thursday;2;275;No;No;Fall
37896;2003-10-03;2003;2;3;4;10;October;40;1;6;Friday;3;276;No;No;Fall
37897;2003-10-04;2003;2;3;4;10;October;40;2;7;Saturday;4;277;Yes;No;Fall
37898;2003-10-05;2003;2;3;4;10;October;41;2;1;Sunday;5;278;Yes;No;Fall
37899;2003-10-06;2003;2;3;4;10;October;41;2;2;Monday;6;279;No;No;Fall
37900;2003-10-07;2003;2;3;4;10;October;41;2;3;Tuesday;7;280;No;No;Fall
37901;2003-10-08;2003;2;3;4;10;October;41;2;4;Wednesday;8;281;No;No;Fall
37902;2003-10-09;2003;2;3;4;10;October;41;2;5;Thursday;9;282;No;No;Fall
37903;2003-10-10;2003;2;3;4;10;October;41;2;6;Friday;10;283;No;No;Fall
37904;2003-10-11;2003;2;3;4;10;October;41;3;7;Saturday;11;284;Yes;No;Fall
37905;2003-10-12;2003;2;3;4;10;October;42;3;1;Sunday;12;285;Yes;No;Fall
37906;2003-10-13;2003;2;3;4;10;October;42;3;2;Monday;13;286;No;No;Fall
37907;2003-10-14;2003;2;3;4;10;October;42;3;3;Tuesday;14;287;No;No;Fall
37908;2003-10-15;2003;2;3;4;10;October;42;3;4;Wednesday;15;288;No;No;Fall
37909;2003-10-16;2003;2;3;4;10;October;42;3;5;Thursday;16;289;No;No;Fall
37910;2003-10-17;2003;2;3;4;10;October;42;3;6;Friday;17;290;No;No;Fall
37911;2003-10-18;2003;2;3;4;10;October;42;4;7;Saturday;18;291;Yes;No;Fall
37912;2003-10-19;2003;2;3;4;10;October;43;4;1;Sunday;19;292;Yes;No;Fall
37913;2003-10-20;2003;2;3;4;10;October;43;4;2;Monday;20;293;No;No;Fall
37914;2003-10-21;2003;2;3;4;10;October;43;4;3;Tuesday;21;294;No;No;Fall
37915;2003-10-22;2003;2;3;4;10;October;43;4;4;Wednesday;22;295;No;No;Fall
37916;2003-10-23;2003;2;3;4;10;October;43;4;5;Thursday;23;296;No;No;Fall
37917;2003-10-24;2003;2;3;4;10;October;43;4;6;Friday;24;297;No;No;Fall
37918;2003-10-25;2003;2;3;4;10;October;43;5;7;Saturday;25;298;Yes;No;Fall
37919;2003-10-26;2003;2;3;4;10;October;44;5;1;Sunday;26;299;Yes;No;Fall
37920;2003-10-27;2003;2;3;4;10;October;44;5;2;Monday;27;300;No;No;Fall
37921;2003-10-28;2003;2;3;4;10;October;44;5;3;Tuesday;28;301;No;No;Fall
37922;2003-10-29;2003;2;3;4;10;October;44;5;4;Wednesday;29;302;No;No;Fall
37923;2003-10-30;2003;2;3;4;10;October;44;5;5;Thursday;30;303;No;No;Fall
37924;2003-10-31;2003;2;3;4;10;October;44;5;6;Friday;31;304;No;Yes;Fall
37925;2003-11-01;2003;2;3;4;11;November;44;2;7;Saturday;1;305;Yes;No;Fall
37926;2003-11-02;2003;2;3;4;11;November;45;2;1;Sunday;2;306;Yes;No;Fall
37927;2003-11-03;2003;2;3;4;11;November;45;2;2;Monday;3;307;No;No;Fall
37928;2003-11-04;2003;2;3;4;11;November;45;2;3;Tuesday;4;308;No;No;Fall
37929;2003-11-05;2003;2;3;4;11;November;45;2;4;Wednesday;5;309;No;No;Fall
37930;2003-11-06;2003;2;3;4;11;November;45;2;5;Thursday;6;310;No;No;Fall
37931;2003-11-07;2003;2;3;4;11;November;45;2;6;Friday;7;311;No;No;Fall
37932;2003-11-08;2003;2;3;4;11;November;45;3;7;Saturday;8;312;Yes;No;Fall
37933;2003-11-09;2003;2;3;4;11;November;46;3;1;Sunday;9;313;Yes;No;Fall
37934;2003-11-10;2003;2;3;4;11;November;46;3;2;Monday;10;314;No;No;Fall
37935;2003-11-11;2003;2;3;4;11;November;46;3;3;Tuesday;11;315;No;No;Fall
37936;2003-11-12;2003;2;3;4;11;November;46;3;4;Wednesday;12;316;No;No;Fall
37937;2003-11-13;2003;2;3;4;11;November;46;3;5;Thursday;13;317;No;No;Fall
37938;2003-11-14;2003;2;3;4;11;November;46;3;6;Friday;14;318;No;No;Fall
37939;2003-11-15;2003;2;3;4;11;November;46;4;7;Saturday;15;319;Yes;No;Fall
37940;2003-11-16;2003;2;3;4;11;November;47;4;1;Sunday;16;320;Yes;No;Fall
37941;2003-11-17;2003;2;3;4;11;November;47;4;2;Monday;17;321;No;No;Fall
37942;2003-11-18;2003;2;3;4;11;November;47;4;3;Tuesday;18;322;No;No;Fall
37943;2003-11-19;2003;2;3;4;11;November;47;4;4;Wednesday;19;323;No;No;Fall
37944;2003-11-20;2003;2;3;4;11;November;47;4;5;Thursday;20;324;No;No;Fall
37945;2003-11-21;2003;2;3;4;11;November;47;4;6;Friday;21;325;No;No;Fall
37946;2003-11-22;2003;2;3;4;11;November;47;5;7;Saturday;22;326;Yes;No;Fall
37947;2003-11-23;2003;2;3;4;11;November;48;5;1;Sunday;23;327;Yes;No;Fall
37948;2003-11-24;2003;2;3;4;11;November;48;5;2;Monday;24;328;No;No;Fall
37949;2003-11-25;2003;2;3;4;11;November;48;5;3;Tuesday;25;329;No;No;Fall
37950;2003-11-26;2003;2;3;4;11;November;48;5;4;Wednesday;26;330;No;No;Fall
37951;2003-11-27;2003;2;3;4;11;November;48;5;5;Thursday;27;331;No;No;Fall
37952;2003-11-28;2003;2;3;4;11;November;48;5;6;Friday;28;332;No;No;Fall
37953;2003-11-29;2003;2;3;4;11;November;48;6;7;Saturday;29;333;Yes;No;Fall
37954;2003-11-30;2003;2;3;4;11;November;49;6;1;Sunday;30;334;Yes;Yes;Fall
37955;2003-12-01;2003;2;3;4;12;December;49;1;2;Monday;1;335;No;No;Winter
37956;2003-12-02;2003;2;3;4;12;December;49;1;3;Tuesday;2;336;No;No;Winter
37957;2003-12-03;2003;2;3;4;12;December;49;1;4;Wednesday;3;337;No;No;Winter
37958;2003-12-04;2003;2;3;4;12;December;49;1;5;Thursday;4;338;No;No;Winter
37959;2003-12-05;2003;2;3;4;12;December;49;1;6;Friday;5;339;No;No;Winter
37960;2003-12-06;2003;2;3;4;12;December;49;2;7;Saturday;6;340;Yes;No;Winter
37961;2003-12-07;2003;2;3;4;12;December;50;2;1;Sunday;7;341;Yes;No;Winter
37962;2003-12-08;2003;2;3;4;12;December;50;2;2;Monday;8;342;No;No;Winter
37963;2003-12-09;2003;2;3;4;12;December;50;2;3;Tuesday;9;343;No;No;Winter
37964;2003-12-10;2003;2;3;4;12;December;50;2;4;Wednesday;10;344;No;No;Winter
37965;2003-12-11;2003;2;3;4;12;December;50;2;5;Thursday;11;345;No;No;Winter
37966;2003-12-12;2003;2;3;4;12;December;50;2;6;Friday;12;346;No;No;Winter
37967;2003-12-13;2003;2;3;4;12;December;50;3;7;Saturday;13;347;Yes;No;Winter
37968;2003-12-14;2003;2;3;4;12;December;51;3;1;Sunday;14;348;Yes;No;Winter
37969;2003-12-15;2003;2;3;4;12;December;51;3;2;Monday;15;349;No;No;Winter
37970;2003-12-16;2003;2;3;4;12;December;51;3;3;Tuesday;16;350;No;No;Winter
37971;2003-12-17;2003;2;3;4;12;December;51;3;4;Wednesday;17;351;No;No;Winter
37972;2003-12-18;2003;2;3;4;12;December;51;3;5;Thursday;18;352;No;No;Winter
37973;2003-12-19;2003;2;3;4;12;December;51;3;6;Friday;19;353;No;No;Winter
37974;2003-12-20;2003;2;3;4;12;December;51;4;7;Saturday;20;354;Yes;No;Winter
37975;2003-12-21;2003;2;3;4;12;December;52;4;1;Sunday;21;355;Yes;No;Winter
37976;2003-12-22;2003;2;3;4;12;December;52;4;2;Monday;22;356;No;No;Winter
37977;2003-12-23;2003;2;3;4;12;December;52;4;3;Tuesday;23;357;No;No;Winter
37978;2003-12-24;2003;2;3;4;12;December;52;4;4;Wednesday;24;358;No;No;Winter
37979;2003-12-25;2003;2;3;4;12;December;52;4;5;Thursday;25;359;No;No;Winter
37980;2003-12-26;2003;2;3;4;12;December;52;4;6;Friday;26;360;No;No;Winter
37981;2003-12-27;2003;2;3;4;12;December;52;5;7;Saturday;27;361;Yes;No;Winter
37982;2003-12-28;2003;2;3;4;12;December;53;5;1;Sunday;28;362;Yes;No;Winter
37983;2003-12-29;2003;2;3;4;12;December;53;5;2;Monday;29;363;No;No;Winter
37984;2003-12-30;2003;2;3;4;12;December;53;5;3;Tuesday;30;364;No;No;Winter
37985;2003-12-31;2003;2;3;4;12;December;53;5;4;Wednesday;31;365;No;Yes;Winter
37986;2004-01-01;2004;1;1;1;1;January;1;1;5;Thursday;1;1;No;No;Winter
37987;2004-01-02;2004;1;1;1;1;January;1;1;6;Friday;2;2;No;No;Winter
37988;2004-01-03;2004;1;1;1;1;January;1;2;7;Saturday;3;3;Yes;No;Winter
37989;2004-01-04;2004;1;1;1;1;January;2;2;1;Sunday;4;4;Yes;No;Winter
37990;2004-01-05;2004;1;1;1;1;January;2;2;2;Monday;5;5;No;No;Winter
37991;2004-01-06;2004;1;1;1;1;January;2;2;3;Tuesday;6;6;No;No;Winter
37992;2004-01-07;2004;1;1;1;1;January;2;2;4;Wednesday;7;7;No;No;Winter
37993;2004-01-08;2004;1;1;1;1;January;2;2;5;Thursday;8;8;No;No;Winter
37994;2004-01-09;2004;1;1;1;1;January;2;2;6;Friday;9;9;No;No;Winter
37995;2004-01-10;2004;1;1;1;1;January;2;3;7;Saturday;10;10;Yes;No;Winter
37996;2004-01-11;2004;1;1;1;1;January;3;3;1;Sunday;11;11;Yes;No;Winter
37997;2004-01-12;2004;1;1;1;1;January;3;3;2;Monday;12;12;No;No;Winter
37998;2004-01-13;2004;1;1;1;1;January;3;3;3;Tuesday;13;13;No;No;Winter
37999;2004-01-14;2004;1;1;1;1;January;3;3;4;Wednesday;14;14;No;No;Winter
38000;2004-01-15;2004;1;1;1;1;January;3;3;5;Thursday;15;15;No;No;Winter
38001;2004-01-16;2004;1;1;1;1;January;3;3;6;Friday;16;16;No;No;Winter
38002;2004-01-17;2004;1;1;1;1;January;3;4;7;Saturday;17;17;Yes;No;Winter
38003;2004-01-18;2004;1;1;1;1;January;4;4;1;Sunday;18;18;Yes;No;Winter
38004;2004-01-19;2004;1;1;1;1;January;4;4;2;Monday;19;19;No;No;Winter
38005;2004-01-20;2004;1;1;1;1;January;4;4;3;Tuesday;20;20;No;No;Winter
38006;2004-01-21;2004;1;1;1;1;January;4;4;4;Wednesday;21;21;No;No;Winter
38007;2004-01-22;2004;1;1;1;1;January;4;4;5;Thursday;22;22;No;No;Winter
38008;2004-01-23;2004;1;1;1;1;January;4;4;6;Friday;23;23;No;No;Winter
38009;2004-01-24;2004;1;1;1;1;January;4;5;7;Saturday;24;24;Yes;No;Winter
38010;2004-01-25;2004;1;1;1;1;January;5;5;1;Sunday;25;25;Yes;No;Winter
38011;2004-01-26;2004;1;1;1;1;January;5;5;2;Monday;26;26;No;No;Winter
38012;2004-01-27;2004;1;1;1;1;January;5;5;3;Tuesday;27;27;No;No;Winter
38013;2004-01-28;2004;1;1;1;1;January;5;5;4;Wednesday;28;28;No;No;Winter
38014;2004-01-29;2004;1;1;1;1;January;5;5;5;Thursday;29;29;No;No;Winter
38015;2004-01-30;2004;1;1;1;1;January;5;5;6;Friday;30;30;No;No;Winter
38016;2004-01-31;2004;1;1;1;1;January;5;6;7;Saturday;31;31;Yes;Yes;Winter
38017;2004-02-01;2004;1;1;1;2;February;6;1;1;Sunday;1;32;Yes;No;Winter
38018;2004-02-02;2004;1;1;1;2;February;6;1;2;Monday;2;33;No;No;Winter
38019;2004-02-03;2004;1;1;1;2;February;6;1;3;Tuesday;3;34;No;No;Winter
38020;2004-02-04;2004;1;1;1;2;February;6;1;4;Wednesday;4;35;No;No;Winter
38021;2004-02-05;2004;1;1;1;2;February;6;1;5;Thursday;5;36;No;No;Winter
38022;2004-02-06;2004;1;1;1;2;February;6;1;6;Friday;6;37;No;No;Winter
38023;2004-02-07;2004;1;1;1;2;February;6;2;7;Saturday;7;38;Yes;No;Winter
38024;2004-02-08;2004;1;1;1;2;February;7;2;1;Sunday;8;39;Yes;No;Winter
38025;2004-02-09;2004;1;1;1;2;February;7;2;2;Monday;9;40;No;No;Winter
38026;2004-02-10;2004;1;1;1;2;February;7;2;3;Tuesday;10;41;No;No;Winter
38027;2004-02-11;2004;1;1;1;2;February;7;2;4;Wednesday;11;42;No;No;Winter
38028;2004-02-12;2004;1;1;1;2;February;7;2;5;Thursday;12;43;No;No;Winter
38029;2004-02-13;2004;1;1;1;2;February;7;2;6;Friday;13;44;No;No;Winter
38030;2004-02-14;2004;1;1;1;2;February;7;3;7;Saturday;14;45;Yes;No;Winter
38031;2004-02-15;2004;1;1;1;2;February;8;3;1;Sunday;15;46;Yes;No;Winter
38032;2004-02-16;2004;1;1;1;2;February;8;3;2;Monday;16;47;No;No;Winter
38033;2004-02-17;2004;1;1;1;2;February;8;3;3;Tuesday;17;48;No;No;Winter
38034;2004-02-18;2004;1;1;1;2;February;8;3;4;Wednesday;18;49;No;No;Winter
38035;2004-02-19;2004;1;1;1;2;February;8;3;5;Thursday;19;50;No;No;Winter
38036;2004-02-20;2004;1;1;1;2;February;8;3;6;Friday;20;51;No;No;Winter
38037;2004-02-21;2004;1;1;1;2;February;8;4;7;Saturday;21;52;Yes;No;Winter
38038;2004-02-22;2004;1;1;1;2;February;9;4;1;Sunday;22;53;Yes;No;Winter
38039;2004-02-23;2004;1;1;1;2;February;9;4;2;Monday;23;54;No;No;Winter
38040;2004-02-24;2004;1;1;1;2;February;9;4;3;Tuesday;24;55;No;No;Winter
38041;2004-02-25;2004;1;1;1;2;February;9;4;4;Wednesday;25;56;No;No;Winter
38042;2004-02-26;2004;1;1;1;2;February;9;4;5;Thursday;26;57;No;No;Winter
38043;2004-02-27;2004;1;1;1;2;February;9;4;6;Friday;27;58;No;No;Winter
38044;2004-02-28;2004;1;1;1;2;February;9;5;7;Saturday;28;59;Yes;No;Winter
38045;2004-02-29;2004;1;1;1;2;February;10;5;1;Sunday;29;60;Yes;Yes;Winter
38046;2004-03-01;2004;1;1;1;3;March;10;1;2;Monday;1;61;No;No;Spring
38047;2004-03-02;2004;1;1;1;3;March;10;1;3;Tuesday;2;62;No;No;Spring
38048;2004-03-03;2004;1;1;1;3;March;10;1;4;Wednesday;3;63;No;No;Spring
38049;2004-03-04;2004;1;1;1;3;March;10;1;5;Thursday;4;64;No;No;Spring
38050;2004-03-05;2004;1;1;1;3;March;10;1;6;Friday;5;65;No;No;Spring
38051;2004-03-06;2004;1;1;1;3;March;10;2;7;Saturday;6;66;Yes;No;Spring
38052;2004-03-07;2004;1;1;1;3;March;11;2;1;Sunday;7;67;Yes;No;Spring
38053;2004-03-08;2004;1;1;1;3;March;11;2;2;Monday;8;68;No;No;Spring
38054;2004-03-09;2004;1;1;1;3;March;11;2;3;Tuesday;9;69;No;No;Spring
38055;2004-03-10;2004;1;1;1;3;March;11;2;4;Wednesday;10;70;No;No;Spring
38056;2004-03-11;2004;1;1;1;3;March;11;2;5;Thursday;11;71;No;No;Spring
38057;2004-03-12;2004;1;1;1;3;March;11;2;6;Friday;12;72;No;No;Spring
38058;2004-03-13;2004;1;1;1;3;March;11;3;7;Saturday;13;73;Yes;No;Spring
38059;2004-03-14;2004;1;1;1;3;March;12;3;1;Sunday;14;74;Yes;No;Spring
38060;2004-03-15;2004;1;1;1;3;March;12;3;2;Monday;15;75;No;No;Spring
38061;2004-03-16;2004;1;1;1;3;March;12;3;3;Tuesday;16;76;No;No;Spring
38062;2004-03-17;2004;1;1;1;3;March;12;3;4;Wednesday;17;77;No;No;Spring
38063;2004-03-18;2004;1;1;1;3;March;12;3;5;Thursday;18;78;No;No;Spring
38064;2004-03-19;2004;1;1;1;3;March;12;3;6;Friday;19;79;No;No;Spring
38065;2004-03-20;2004;1;1;1;3;March;12;4;7;Saturday;20;80;Yes;No;Spring
38066;2004-03-21;2004;1;1;1;3;March;13;4;1;Sunday;21;81;Yes;No;Spring
38067;2004-03-22;2004;1;1;1;3;March;13;4;2;Monday;22;82;No;No;Spring
38068;2004-03-23;2004;1;1;1;3;March;13;4;3;Tuesday;23;83;No;No;Spring
38069;2004-03-24;2004;1;1;1;3;March;13;4;4;Wednesday;24;84;No;No;Spring
38070;2004-03-25;2004;1;1;1;3;March;13;4;5;Thursday;25;85;No;No;Spring
38071;2004-03-26;2004;1;1;1;3;March;13;4;6;Friday;26;86;No;No;Spring
38072;2004-03-27;2004;1;1;1;3;March;13;5;7;Saturday;27;87;Yes;No;Spring
38073;2004-03-28;2004;1;1;1;3;March;14;5;1;Sunday;28;88;Yes;No;Spring
38074;2004-03-29;2004;1;1;1;3;March;14;5;2;Monday;29;89;No;No;Spring
38075;2004-03-30;2004;1;1;1;3;March;14;5;3;Tuesday;30;90;No;No;Spring
38076;2004-03-31;2004;1;1;1;3;March;14;5;4;Wednesday;31;91;No;Yes;Spring
38077;2004-04-01;2004;1;1;2;4;April;14;1;5;Thursday;1;92;No;No;Spring
38078;2004-04-02;2004;1;1;2;4;April;14;1;6;Friday;2;93;No;No;Spring
38079;2004-04-03;2004;1;1;2;4;April;14;2;7;Saturday;3;94;Yes;No;Spring
38080;2004-04-04;2004;1;1;2;4;April;15;2;1;Sunday;4;95;Yes;No;Spring
38081;2004-04-05;2004;1;1;2;4;April;15;2;2;Monday;5;96;No;No;Spring
38082;2004-04-06;2004;1;1;2;4;April;15;2;3;Tuesday;6;97;No;No;Spring
38083;2004-04-07;2004;1;1;2;4;April;15;2;4;Wednesday;7;98;No;No;Spring
38084;2004-04-08;2004;1;1;2;4;April;15;2;5;Thursday;8;99;No;No;Spring
38085;2004-04-09;2004;1;1;2;4;April;15;2;6;Friday;9;100;No;No;Spring
38086;2004-04-10;2004;1;1;2;4;April;15;3;7;Saturday;10;101;Yes;No;Spring
38087;2004-04-11;2004;1;1;2;4;April;16;3;1;Sunday;11;102;Yes;No;Spring
38088;2004-04-12;2004;1;1;2;4;April;16;3;2;Monday;12;103;No;No;Spring
38089;2004-04-13;2004;1;1;2;4;April;16;3;3;Tuesday;13;104;No;No;Spring
38090;2004-04-14;2004;1;1;2;4;April;16;3;4;Wednesday;14;105;No;No;Spring
38091;2004-04-15;2004;1;1;2;4;April;16;3;5;Thursday;15;106;No;No;Spring
38092;2004-04-16;2004;1;1;2;4;April;16;3;6;Friday;16;107;No;No;Spring
38093;2004-04-17;2004;1;1;2;4;April;16;4;7;Saturday;17;108;Yes;No;Spring
38094;2004-04-18;2004;1;1;2;4;April;17;4;1;Sunday;18;109;Yes;No;Spring
38095;2004-04-19;2004;1;1;2;4;April;17;4;2;Monday;19;110;No;No;Spring
38096;2004-04-20;2004;1;1;2;4;April;17;4;3;Tuesday;20;111;No;No;Spring
38097;2004-04-21;2004;1;1;2;4;April;17;4;4;Wednesday;21;112;No;No;Spring
38098;2004-04-22;2004;1;1;2;4;April;17;4;5;Thursday;22;113;No;No;Spring
38099;2004-04-23;2004;1;1;2;4;April;17;4;6;Friday;23;114;No;No;Spring
38100;2004-04-24;2004;1;1;2;4;April;17;5;7;Saturday;24;115;Yes;No;Spring
38101;2004-04-25;2004;1;1;2;4;April;18;5;1;Sunday;25;116;Yes;No;Spring
38102;2004-04-26;2004;1;1;2;4;April;18;5;2;Monday;26;117;No;No;Spring
38103;2004-04-27;2004;1;1;2;4;April;18;5;3;Tuesday;27;118;No;No;Spring
38104;2004-04-28;2004;1;1;2;4;April;18;5;4;Wednesday;28;119;No;No;Spring
38105;2004-04-29;2004;1;1;2;4;April;18;5;5;Thursday;29;120;No;No;Spring
38106;2004-04-30;2004;1;1;2;4;April;18;5;6;Friday;30;121;No;Yes;Spring
38107;2004-05-01;2004;1;2;2;5;May;18;2;7;Saturday;1;122;Yes;No;Spring
38108;2004-05-02;2004;1;2;2;5;May;19;2;1;Sunday;2;123;Yes;No;Spring
38109;2004-05-03;2004;1;2;2;5;May;19;2;2;Monday;3;124;No;No;Spring
38110;2004-05-04;2004;1;2;2;5;May;19;2;3;Tuesday;4;125;No;No;Spring
38111;2004-05-05;2004;1;2;2;5;May;19;2;4;Wednesday;5;126;No;No;Spring
38112;2004-05-06;2004;1;2;2;5;May;19;2;5;Thursday;6;127;No;No;Spring
38113;2004-05-07;2004;1;2;2;5;May;19;2;6;Friday;7;128;No;No;Spring
38114;2004-05-08;2004;1;2;2;5;May;19;3;7;Saturday;8;129;Yes;No;Spring
38115;2004-05-09;2004;1;2;2;5;May;20;3;1;Sunday;9;130;Yes;No;Spring
38116;2004-05-10;2004;1;2;2;5;May;20;3;2;Monday;10;131;No;No;Spring
38117;2004-05-11;2004;1;2;2;5;May;20;3;3;Tuesday;11;132;No;No;Spring
38118;2004-05-12;2004;1;2;2;5;May;20;3;4;Wednesday;12;133;No;No;Spring
38119;2004-05-13;2004;1;2;2;5;May;20;3;5;Thursday;13;134;No;No;Spring
38120;2004-05-14;2004;1;2;2;5;May;20;3;6;Friday;14;135;No;No;Spring
38121;2004-05-15;2004;1;2;2;5;May;20;4;7;Saturday;15;136;Yes;No;Spring
38122;2004-05-16;2004;1;2;2;5;May;21;4;1;Sunday;16;137;Yes;No;Spring
38123;2004-05-17;2004;1;2;2;5;May;21;4;2;Monday;17;138;No;No;Spring
38124;2004-05-18;2004;1;2;2;5;May;21;4;3;Tuesday;18;139;No;No;Spring
38125;2004-05-19;2004;1;2;2;5;May;21;4;4;Wednesday;19;140;No;No;Spring
38126;2004-05-20;2004;1;2;2;5;May;21;4;5;Thursday;20;141;No;No;Spring
38127;2004-05-21;2004;1;2;2;5;May;21;4;6;Friday;21;142;No;No;Spring
38128;2004-05-22;2004;1;2;2;5;May;21;5;7;Saturday;22;143;Yes;No;Spring
38129;2004-05-23;2004;1;2;2;5;May;22;5;1;Sunday;23;144;Yes;No;Spring
38130;2004-05-24;2004;1;2;2;5;May;22;5;2;Monday;24;145;No;No;Spring
38131;2004-05-25;2004;1;2;2;5;May;22;5;3;Tuesday;25;146;No;No;Spring
38132;2004-05-26;2004;1;2;2;5;May;22;5;4;Wednesday;26;147;No;No;Spring
38133;2004-05-27;2004;1;2;2;5;May;22;5;5;Thursday;27;148;No;No;Spring
38134;2004-05-28;2004;1;2;2;5;May;22;5;6;Friday;28;149;No;No;Spring
38135;2004-05-29;2004;1;2;2;5;May;22;6;7;Saturday;29;150;Yes;No;Spring
38136;2004-05-30;2004;1;2;2;5;May;23;6;1;Sunday;30;151;Yes;No;Spring
38137;2004-05-31;2004;1;2;2;5;May;23;6;2;Monday;31;152;No;Yes;Spring
38138;2004-06-01;2004;1;2;2;6;June;23;1;3;Tuesday;1;153;No;No;Summer
38139;2004-06-02;2004;1;2;2;6;June;23;1;4;Wednesday;2;154;No;No;Summer
38140;2004-06-03;2004;1;2;2;6;June;23;1;5;Thursday;3;155;No;No;Summer
38141;2004-06-04;2004;1;2;2;6;June;23;1;6;Friday;4;156;No;No;Summer
38142;2004-06-05;2004;1;2;2;6;June;23;2;7;Saturday;5;157;Yes;No;Summer
38143;2004-06-06;2004;1;2;2;6;June;24;2;1;Sunday;6;158;Yes;No;Summer
38144;2004-06-07;2004;1;2;2;6;June;24;2;2;Monday;7;159;No;No;Summer
38145;2004-06-08;2004;1;2;2;6;June;24;2;3;Tuesday;8;160;No;No;Summer
38146;2004-06-09;2004;1;2;2;6;June;24;2;4;Wednesday;9;161;No;No;Summer
38147;2004-06-10;2004;1;2;2;6;June;24;2;5;Thursday;10;162;No;No;Summer
38148;2004-06-11;2004;1;2;2;6;June;24;2;6;Friday;11;163;No;No;Summer
38149;2004-06-12;2004;1;2;2;6;June;24;3;7;Saturday;12;164;Yes;No;Summer
38150;2004-06-13;2004;1;2;2;6;June;25;3;1;Sunday;13;165;Yes;No;Summer
38151;2004-06-14;2004;1;2;2;6;June;25;3;2;Monday;14;166;No;No;Summer
38152;2004-06-15;2004;1;2;2;6;June;25;3;3;Tuesday;15;167;No;No;Summer
38153;2004-06-16;2004;1;2;2;6;June;25;3;4;Wednesday;16;168;No;No;Summer
38154;2004-06-17;2004;1;2;2;6;June;25;3;5;Thursday;17;169;No;No;Summer
38155;2004-06-18;2004;1;2;2;6;June;25;3;6;Friday;18;170;No;No;Summer
38156;2004-06-19;2004;1;2;2;6;June;25;4;7;Saturday;19;171;Yes;No;Summer
38157;2004-06-20;2004;1;2;2;6;June;26;4;1;Sunday;20;172;Yes;No;Summer
38158;2004-06-21;2004;1;2;2;6;June;26;4;2;Monday;21;173;No;No;Summer
38159;2004-06-22;2004;1;2;2;6;June;26;4;3;Tuesday;22;174;No;No;Summer
38160;2004-06-23;2004;1;2;2;6;June;26;4;4;Wednesday;23;175;No;No;Summer
38161;2004-06-24;2004;1;2;2;6;June;26;4;5;Thursday;24;176;No;No;Summer
38162;2004-06-25;2004;1;2;2;6;June;26;4;6;Friday;25;177;No;No;Summer
38163;2004-06-26;2004;1;2;2;6;June;26;5;7;Saturday;26;178;Yes;No;Summer
38164;2004-06-27;2004;1;2;2;6;June;27;5;1;Sunday;27;179;Yes;No;Summer
38165;2004-06-28;2004;1;2;2;6;June;27;5;2;Monday;28;180;No;No;Summer
38166;2004-06-29;2004;1;2;2;6;June;27;5;3;Tuesday;29;181;No;No;Summer
38167;2004-06-30;2004;1;2;2;6;June;27;5;4;Wednesday;30;182;No;Yes;Summer
38168;2004-07-01;2004;2;2;3;7;July;27;1;5;Thursday;1;183;No;No;Summer
38169;2004-07-02;2004;2;2;3;7;July;27;1;6;Friday;2;184;No;No;Summer
38170;2004-07-03;2004;2;2;3;7;July;27;2;7;Saturday;3;185;Yes;No;Summer
38171;2004-07-04;2004;2;2;3;7;July;28;2;1;Sunday;4;186;Yes;No;Summer
38172;2004-07-05;2004;2;2;3;7;July;28;2;2;Monday;5;187;No;No;Summer
38173;2004-07-06;2004;2;2;3;7;July;28;2;3;Tuesday;6;188;No;No;Summer
38174;2004-07-07;2004;2;2;3;7;July;28;2;4;Wednesday;7;189;No;No;Summer
38175;2004-07-08;2004;2;2;3;7;July;28;2;5;Thursday;8;190;No;No;Summer
38176;2004-07-09;2004;2;2;3;7;July;28;2;6;Friday;9;191;No;No;Summer
38177;2004-07-10;2004;2;2;3;7;July;28;3;7;Saturday;10;192;Yes;No;Summer
38178;2004-07-11;2004;2;2;3;7;July;29;3;1;Sunday;11;193;Yes;No;Summer
